Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Trip Duration (min),Request Hour,Request Day,Weekday
2381,City,200,Trip Completed,12/7/2016 19:41,12/7/2016 20:53,72,19,12/7/2016,Wednesday
904,Airport,224,Trip Completed,11/7/2016 18:11,11/7/2016 19:23,72,18,11/7/2016,Monday
182,Airport,225,Trip Completed,11/7/2016 5:46,11/7/2016 6:58,72,5,11/7/2016,Monday
225,City,245,Trip Completed,11/7/2016 6:16,11/7/2016 7:28,72,6,11/7/2016,Monday
992,City,263,Trip Completed,11/7/2016 19:00,11/7/2016 20:12,72,19,11/7/2016,Monday
1461,Airport,283,Trip Completed,12/7/2016 4:58,12/7/2016 6:10,72,4,12/7/2016,Wednesday
1052,Airport,295,Trip Completed,11/7/2016 19:42,11/7/2016 20:54,72,19,11/7/2016,Monday
5908,Airport,271,Trip Completed,7/15/2016 9:56,7/15/2016 11:08,71.96666667,9,7/15/2016,Friday
4305,City,235,Trip Completed,7/14/2016 6:46,7/14/2016 7:58,71.95,6,7/14/2016,Thursday
6145,Airport,49,Trip Completed,7/15/2016 16:08,7/15/2016 17:20,71.91666667,16,7/15/2016,Friday
6157,Airport,10,Trip Completed,7/15/2016 16:32,7/15/2016 17:44,71.88333333,16,7/15/2016,Friday
5224,City,64,Trip Completed,7/14/2016 21:07,7/14/2016 22:19,71.88333333,21,7/14/2016,Thursday
5585,City,92,Trip Completed,7/15/2016 5:58,7/15/2016 7:10,71.88333333,5,7/15/2016,Friday
6101,City,269,Trip Completed,7/15/2016 14:52,7/15/2016 16:03,71.88333333,14,7/15/2016,Friday
4341,City,281,Trip Completed,7/14/2016 7:14,7/14/2016 8:26,71.88333333,7,7/14/2016,Thursday
2856,Airport,294,Trip Completed,7/13/2016 5:34,7/13/2016 6:46,71.88333333,5,7/13/2016,Wednesday
6755,Airport,113,Trip Completed,7/15/2016 23:57,7/16/2016 1:09,71.86666667,23,7/15/2016,Friday
6017,Airport,261,Trip Completed,7/15/2016 12:38,7/15/2016 13:49,71.86666667,12,7/15/2016,Friday
5834,Airport,100,Trip Completed,7/15/2016 8:54,7/15/2016 10:05,71.83333333,8,7/15/2016,Friday
5070,Airport,79,Trip Completed,7/14/2016 19:33,7/14/2016 20:45,71.81666667,19,7/14/2016,Thursday
2736,City,91,Trip Completed,7/13/2016 2:43,7/13/2016 3:54,71.78333333,2,7/13/2016,Wednesday
4040,Airport,182,Trip Completed,7/14/2016 0:38,7/14/2016 1:50,71.73333333,0,7/14/2016,Thursday
5210,City,226,Trip Completed,7/14/2016 20:56,7/14/2016 22:08,71.7,20,7/14/2016,Thursday
6764,City,243,Trip Completed,7/15/2016 0:06,7/15/2016 1:17,71.68333333,0,7/15/2016,Friday
5276,City,259,Trip Completed,7/14/2016 21:35,7/14/2016 22:47,71.66666667,21,7/14/2016,Thursday
5652,City,281,Trip Completed,7/15/2016 6:56,7/15/2016 8:07,71.58333333,6,7/15/2016,Friday
2761,City,267,Trip Completed,7/13/2016 3:55,7/13/2016 5:06,71.51666667,3,7/13/2016,Wednesday
3205,City,56,Trip Completed,7/13/2016 9:38,7/13/2016 10:49,71.45,9,7/13/2016,Wednesday
2975,Airport,197,Trip Completed,7/13/2016 6:53,7/13/2016 8:04,71.45,6,7/13/2016,Wednesday
5814,City,43,Trip Completed,7/15/2016 8:43,7/15/2016 9:55,71.43333333,8,7/15/2016,Friday
5622,Airport,145,Trip Completed,7/15/2016 6:27,7/15/2016 7:38,71.43333333,6,7/15/2016,Friday
5890,City,18,Trip Completed,7/15/2016 9:43,7/15/2016 10:55,71.41666667,9,7/15/2016,Friday
4002,City,49,Trip Completed,7/13/2016 23:39,7/14/2016 0:50,71.35,23,7/13/2016,Wednesday
6747,City,67,Trip Completed,7/15/2016 23:47,7/16/2016 0:58,71.33333333,23,7/15/2016,Friday
4998,City,83,Trip Completed,7/14/2016 18:52,7/14/2016 20:04,71.31666667,18,7/14/2016,Thursday
4948,Airport,67,Trip Completed,7/14/2016 18:28,7/14/2016 19:39,71.3,18,7/14/2016,Thursday
2916,City,149,Trip Completed,7/13/2016 6:12,7/13/2016 7:23,71.26666667,6,7/13/2016,Wednesday
5850,City,215,Trip Completed,7/15/2016 9:03,7/15/2016 10:14,71.26666667,9,7/15/2016,Friday
4750,Airport,177,Trip Completed,7/14/2016 15:09,7/14/2016 16:20,71.25,15,7/14/2016,Thursday
4066,Airport,117,Trip Completed,7/14/2016 1:56,7/14/2016 3:07,71.21666667,1,7/14/2016,Thursday
6609,City,86,Trip Completed,7/15/2016 21:44,7/15/2016 22:55,71.18333333,21,7/15/2016,Friday
4672,City,48,Trip Completed,7/14/2016 12:36,7/14/2016 13:47,71.01666667,12,7/14/2016,Thursday
5823,City,199,Trip Completed,7/15/2016 8:56,7/15/2016 10:07,71.01666667,8,7/15/2016,Friday
2505,Airport,14,Trip Completed,12/7/2016 21:03,12/7/2016 22:14,71,21,12/7/2016,Wednesday
1371,Airport,23,Trip Completed,12/7/2016 0:22,12/7/2016 1:33,71,0,12/7/2016,Wednesday
2088,Airport,27,Trip Completed,12/7/2016 15:51,12/7/2016 17:02,71,15,12/7/2016,Wednesday
2819,City,53,Trip Completed,7/13/2016 5:12,7/13/2016 6:23,71,5,7/13/2016,Wednesday
2323,City,61,Trip Completed,12/7/2016 19:06,12/7/2016 20:17,71,19,12/7/2016,Wednesday
584,Airport,64,Trip Completed,11/7/2016 11:14,11/7/2016 12:25,71,11,11/7/2016,Monday
514,City,70,Trip Completed,11/7/2016 9:45,11/7/2016 10:56,71,9,11/7/2016,Monday
1587,Airport,71,Trip Completed,12/7/2016 6:31,12/7/2016 7:42,71,6,12/7/2016,Wednesday
201,City,76,Trip Completed,11/7/2016 6:09,11/7/2016 7:20,71,6,11/7/2016,Monday
1565,Airport,98,Trip Completed,12/7/2016 6:21,12/7/2016 7:32,71,6,12/7/2016,Wednesday
975,Airport,130,Trip Completed,11/7/2016 18:54,11/7/2016 20:05,71,18,11/7/2016,Monday
1845,Airport,134,Trip Completed,12/7/2016 9:41,12/7/2016 10:52,71,9,12/7/2016,Wednesday
1363,Airport,136,Trip Completed,11/7/2016 0:00,11/7/2016 1:11,71,0,11/7/2016,Monday
1260,Airport,142,Trip Completed,11/7/2016 21:59,11/7/2016 23:10,71,21,11/7/2016,Monday
1945,Airport,175,Trip Completed,12/7/2016 11:33,12/7/2016 12:44,71,11,12/7/2016,Wednesday
2460,City,175,Trip Completed,12/7/2016 20:29,12/7/2016 21:40,71,20,12/7/2016,Wednesday
923,City,176,Trip Completed,11/7/2016 18:26,11/7/2016 19:37,71,18,11/7/2016,Monday
1186,City,197,Trip Completed,11/7/2016 21:05,11/7/2016 22:16,71,21,11/7/2016,Monday
519,City,198,Trip Completed,11/7/2016 9:43,11/7/2016 10:54,71,9,11/7/2016,Monday
772,City,204,Trip Completed,11/7/2016 16:25,11/7/2016 17:36,71,16,11/7/2016,Monday
2636,Airport,224,Trip Completed,12/7/2016 22:18,12/7/2016 23:29,71,22,12/7/2016,Wednesday
853,Airport,230,Trip Completed,11/7/2016 17:48,11/7/2016 18:59,71,17,11/7/2016,Monday
2589,City,240,Trip Completed,12/7/2016 21:47,12/7/2016 22:58,71,21,12/7/2016,Wednesday
1238,City,243,Trip Completed,11/7/2016 21:43,11/7/2016 22:54,71,21,11/7/2016,Monday
515,Airport,251,Trip Completed,11/7/2016 9:45,11/7/2016 10:56,71,9,11/7/2016,Monday
1497,City,257,Trip Completed,12/7/2016 5:34,12/7/2016 6:45,71,5,12/7/2016,Wednesday
1592,City,270,Trip Completed,12/7/2016 6:37,12/7/2016 7:48,71,6,12/7/2016,Wednesday
6350,City,55,Trip Completed,7/15/2016 18:57,7/15/2016 20:08,70.98333333,18,7/15/2016,Friday
3255,Airport,181,Trip Completed,7/13/2016 10:10,7/13/2016 11:20,70.98333333,10,7/13/2016,Wednesday
6537,Airport,40,Trip Completed,7/15/2016 20:52,7/15/2016 22:03,70.85,20,7/15/2016,Friday
3264,City,175,Trip Completed,7/13/2016 10:21,7/13/2016 11:31,70.81666667,10,7/13/2016,Wednesday
4605,Airport,172,Trip Completed,7/14/2016 10:14,7/14/2016 11:25,70.73333333,10,7/14/2016,Thursday
3132,Airport,137,Trip Completed,7/13/2016 8:43,7/13/2016 9:54,70.71666667,8,7/13/2016,Wednesday
5944,City,116,Trip Completed,7/15/2016 10:23,7/15/2016 11:33,70.68333333,10,7/15/2016,Friday
2962,City,123,Trip Completed,7/13/2016 6:47,7/13/2016 7:58,70.68333333,6,7/13/2016,Wednesday
3932,Airport,227,Trip Completed,7/13/2016 22:23,7/13/2016 23:34,70.66666667,22,7/13/2016,Wednesday
4958,City,121,Trip Completed,7/14/2016 18:36,7/14/2016 19:46,70.65,18,7/14/2016,Thursday
5617,City,73,Trip Completed,7/15/2016 6:25,7/15/2016 7:36,70.63333333,6,7/15/2016,Friday
3172,Airport,143,Trip Completed,7/13/2016 9:13,7/13/2016 10:24,70.6,9,7/13/2016,Wednesday
4443,Airport,279,Trip Completed,7/14/2016 8:29,7/14/2016 9:40,70.6,8,7/14/2016,Thursday
5024,City,128,Trip Completed,7/14/2016 19:09,7/14/2016 20:20,70.53333333,19,7/14/2016,Thursday
3311,City,250,Trip Completed,7/13/2016 11:54,7/13/2016 13:04,70.41666667,11,7/13/2016,Wednesday
4539,City,167,Trip Completed,7/14/2016 9:35,7/14/2016 10:46,70.33333333,9,7/14/2016,Thursday
5409,Airport,72,Trip Completed,7/15/2016 1:36,7/15/2016 2:46,70.28333333,1,7/15/2016,Friday
6001,Airport,90,Trip Completed,7/15/2016 12:07,7/15/2016 13:18,70.26666667,12,7/15/2016,Friday
6692,City,228,Trip Completed,7/15/2016 22:47,7/15/2016 23:58,70.23333333,22,7/15/2016,Friday
4162,City,76,Trip Completed,7/14/2016 5:06,7/14/2016 6:16,70.2,5,7/14/2016,Thursday
3453,Airport,200,Trip Completed,7/13/2016 16:56,7/13/2016 18:07,70.16666667,16,7/13/2016,Wednesday
3108,Airport,178,Trip Completed,7/13/2016 8:25,7/13/2016 9:35,70.13333333,8,7/13/2016,Wednesday
2861,City,152,Trip Completed,7/13/2016 5:38,7/13/2016 6:49,70.05,5,7/13/2016,Wednesday
3407,Airport,207,Trip Completed,7/13/2016 15:24,7/13/2016 16:34,70.03333333,15,7/13/2016,Wednesday
1039,City,7,Trip Completed,11/7/2016 19:31,11/7/2016 20:41,70,19,11/7/2016,Monday
693,Airport,20,Trip Completed,11/7/2016 13:51,11/7/2016 15:01,70,13,11/7/2016,Monday
2103,City,20,Trip Completed,12/7/2016 16:08,12/7/2016 17:18,70,16,12/7/2016,Wednesday
1900,City,22,Trip Completed,12/7/2016 10:32,12/7/2016 11:42,70,10,12/7/2016,Wednesday
1957,City,33,Trip Completed,12/7/2016 11:45,12/7/2016 12:55,70,11,12/7/2016,Wednesday
333,City,37,Trip Completed,11/7/2016 7:43,11/7/2016 8:53,70,7,11/7/2016,Monday
1914,Airport,56,Trip Completed,12/7/2016 10:42,12/7/2016 11:52,70,10,12/7/2016,Wednesday
1664,Airport,78,Trip Completed,12/7/2016 7:35,12/7/2016 8:45,70,7,12/7/2016,Wednesday
1830,City,102,Trip Completed,12/7/2016 9:33,12/7/2016 10:43,70,9,12/7/2016,Wednesday
148,Airport,105,Trip Completed,11/7/2016 5:36,11/7/2016 6:46,70,5,11/7/2016,Monday
1184,City,120,Trip Completed,11/7/2016 21:01,11/7/2016 22:11,70,21,11/7/2016,Monday
1995,City,125,Trip Completed,12/7/2016 12:51,12/7/2016 14:01,70,12,12/7/2016,Wednesday
1759,Airport,126,Trip Completed,12/7/2016 8:46,12/7/2016 9:56,70,8,12/7/2016,Wednesday
1851,Airport,127,Trip Completed,12/7/2016 9:48,12/7/2016 10:58,70,9,12/7/2016,Wednesday
625,Airport,136,Trip Completed,11/7/2016 12:05,11/7/2016 13:15,70,12,11/7/2016,Monday
325,City,182,Trip Completed,11/7/2016 7:34,11/7/2016 8:44,70,7,11/7/2016,Monday
844,City,197,Trip Completed,11/7/2016 17:38,11/7/2016 18:48,70,17,11/7/2016,Monday
1658,Airport,228,Trip Completed,12/7/2016 7:29,12/7/2016 8:39,70,7,12/7/2016,Wednesday
1296,Airport,231,Trip Completed,11/7/2016 22:27,11/7/2016 23:37,70,22,11/7/2016,Monday
595,City,232,Trip Completed,11/7/2016 11:31,11/7/2016 12:41,70,11,11/7/2016,Monday
1839,City,238,Trip Completed,12/7/2016 9:44,12/7/2016 10:54,70,9,12/7/2016,Wednesday
2126,City,266,Trip Completed,12/7/2016 16:52,12/7/2016 18:02,70,16,12/7/2016,Wednesday
4151,City,148,Trip Completed,7/14/2016 4:58,7/14/2016 6:08,69.98333333,4,7/14/2016,Thursday
3649,City,180,Trip Completed,7/13/2016 19:11,7/13/2016 20:21,69.98333333,19,7/13/2016,Wednesday
6540,City,232,Trip Completed,7/15/2016 20:57,7/15/2016 22:07,69.96666667,20,7/15/2016,Friday
3192,Airport,158,Trip Completed,7/13/2016 9:32,7/13/2016 10:42,69.95,9,7/13/2016,Wednesday
4588,City,278,Trip Completed,7/14/2016 10:01,7/14/2016 11:11,69.95,10,7/14/2016,Thursday
4668,City,23,Trip Completed,7/14/2016 12:25,7/14/2016 13:34,69.93333333,12,7/14/2016,Thursday
4391,City,88,Trip Completed,7/14/2016 7:52,7/14/2016 9:02,69.93333333,7,7/14/2016,Thursday
3989,City,89,Trip Completed,7/13/2016 23:21,7/14/2016 0:31,69.93333333,23,7/13/2016,Wednesday
4625,City,207,Trip Completed,7/14/2016 11:04,7/14/2016 12:14,69.85,11,7/14/2016,Thursday
6153,Airport,117,Trip Completed,7/15/2016 16:23,7/15/2016 17:33,69.83333333,16,7/15/2016,Friday
4737,City,52,Trip Completed,7/14/2016 14:37,7/14/2016 15:47,69.8,14,7/14/2016,Thursday
6648,Airport,176,Trip Completed,7/15/2016 22:04,7/15/2016 23:14,69.78333333,22,7/15/2016,Friday
3454,City,85,Trip Completed,7/13/2016 16:57,7/13/2016 18:07,69.71666667,16,7/13/2016,Wednesday
4768,Airport,22,Trip Completed,7/14/2016 15:39,7/14/2016 16:49,69.65,15,7/14/2016,Thursday
3471,Airport,136,Trip Completed,7/13/2016 17:13,7/13/2016 18:22,69.65,17,7/13/2016,Wednesday
4039,City,238,Trip Completed,7/14/2016 0:38,7/14/2016 1:48,69.63333333,0,7/14/2016,Thursday
6710,City,28,Trip Completed,7/15/2016 23:02,7/16/2016 0:12,69.6,23,7/15/2016,Friday
3315,City,92,Trip Completed,7/13/2016 12:09,7/13/2016 13:19,69.6,12,7/13/2016,Wednesday
3052,Airport,122,Trip Completed,7/13/2016 7:43,7/13/2016 8:53,69.58333333,7,7/13/2016,Wednesday
6082,City,231,Trip Completed,7/15/2016 14:18,7/15/2016 15:27,69.5,14,7/15/2016,Friday
6160,Airport,193,Trip Completed,7/15/2016 16:30,7/15/2016 17:39,69.36666667,16,7/15/2016,Friday
5418,City,56,Trip Completed,7/15/2016 2:03,7/15/2016 3:13,69.35,2,7/15/2016,Friday
6030,Airport,198,Trip Completed,7/15/2016 12:54,7/15/2016 14:03,69.33333333,12,7/15/2016,Friday
6690,Airport,5,Trip Completed,7/15/2016 22:41,7/15/2016 23:51,69.31666667,22,7/15/2016,Friday
4125,City,16,Trip Completed,7/14/2016 4:37,7/14/2016 5:46,69.3,4,7/14/2016,Thursday
5619,Airport,268,Trip Completed,7/15/2016 6:30,7/15/2016 7:39,69.25,6,7/15/2016,Friday
3415,City,203,Trip Completed,7/13/2016 15:28,7/13/2016 16:37,69.18333333,15,7/13/2016,Wednesday
3004,Airport,81,Trip Completed,7/13/2016 7:17,7/13/2016 8:26,69.13333333,7,7/13/2016,Wednesday
3559,City,298,Trip Completed,7/13/2016 18:16,7/13/2016 19:25,69.05,18,7/13/2016,Wednesday
4892,Airport,76,Trip Completed,7/14/2016 17:59,7/14/2016 19:08,69.03333333,17,7/14/2016,Thursday
5883,Airport,155,Trip Completed,7/15/2016 9:39,7/15/2016 10:48,69.03333333,9,7/15/2016,Friday
4177,City,236,Trip Completed,7/14/2016 5:17,7/14/2016 6:26,69.03333333,5,7/14/2016,Thursday
3036,Airport,74,Trip Completed,7/13/2016 7:36,7/13/2016 8:45,69.01666667,7,7/13/2016,Wednesday
5153,Airport,103,Trip Completed,7/14/2016 20:29,7/14/2016 21:38,69.01666667,20,7/14/2016,Thursday
619,Airport,1,Trip Completed,11/7/2016 11:51,11/7/2016 13:00,69,11,11/7/2016,Monday
1692,Airport,23,Trip Completed,12/7/2016 7:52,12/7/2016 9:01,69,7,12/7/2016,Wednesday
1258,City,26,Trip Completed,11/7/2016 21:51,11/7/2016 23:00,69,21,11/7/2016,Monday
313,City,53,Trip Completed,11/7/2016 7:26,11/7/2016 8:35,69,7,11/7/2016,Monday
1671,Airport,54,Trip Completed,12/7/2016 7:41,12/7/2016 8:50,69,7,12/7/2016,Wednesday
1656,City,82,Trip Completed,12/7/2016 7:26,12/7/2016 8:35,69,7,12/7/2016,Wednesday
2625,City,89,Trip Completed,12/7/2016 22:09,12/7/2016 23:18,69,22,12/7/2016,Wednesday
4722,City,93,Trip Completed,7/14/2016 13:50,7/14/2016 14:59,69,13,7/14/2016,Thursday
1524,City,96,Trip Completed,12/7/2016 5:50,12/7/2016 6:59,69,5,12/7/2016,Wednesday
664,Airport,115,Trip Completed,11/7/2016 12:58,11/7/2016 14:07,69,12,11/7/2016,Monday
1818,Airport,116,Trip Completed,12/7/2016 9:29,12/7/2016 10:38,69,9,12/7/2016,Wednesday
260,City,118,Trip Completed,11/7/2016 6:45,11/7/2016 7:54,69,6,11/7/2016,Monday
631,Airport,125,Trip Completed,11/7/2016 12:19,11/7/2016 13:28,69,12,11/7/2016,Monday
281,City,131,Trip Completed,11/7/2016 7:01,11/7/2016 8:10,69,7,11/7/2016,Monday
2253,Airport,136,Trip Completed,12/7/2016 18:22,12/7/2016 19:31,69,18,12/7/2016,Wednesday
438,City,156,Trip Completed,11/7/2016 9:05,11/7/2016 10:14,69,9,11/7/2016,Monday
1996,Airport,163,Trip Completed,12/7/2016 12:57,12/7/2016 14:06,69,12,12/7/2016,Wednesday
1283,City,193,Trip Completed,11/7/2016 22:09,11/7/2016 23:18,69,22,11/7/2016,Monday
1435,City,200,Trip Completed,12/7/2016 4:46,12/7/2016 5:55,69,4,12/7/2016,Wednesday
600,City,214,Trip Completed,11/7/2016 11:38,11/7/2016 12:47,69,11,11/7/2016,Monday
1652,Airport,236,Trip Completed,12/7/2016 7:16,12/7/2016 8:25,69,7,12/7/2016,Wednesday
1210,Airport,252,Trip Completed,11/7/2016 21:24,11/7/2016 22:33,69,21,11/7/2016,Monday
95,Airport,270,Trip Completed,11/7/2016 4:54,11/7/2016 6:03,69,4,11/7/2016,Monday
610,Airport,274,Trip Completed,11/7/2016 11:49,11/7/2016 12:58,69,11,11/7/2016,Monday
560,Airport,276,Trip Completed,11/7/2016 10:16,11/7/2016 11:25,69,10,11/7/2016,Monday
1207,Airport,294,Trip Completed,11/7/2016 21:23,11/7/2016 22:32,69,21,11/7/2016,Monday
4693,City,184,Trip Completed,7/14/2016 13:01,7/14/2016 14:10,68.8,13,7/14/2016,Thursday
2740,Airport,287,Trip Completed,7/13/2016 2:57,7/13/2016 4:06,68.75,2,7/13/2016,Wednesday
3418,City,279,Trip Completed,7/13/2016 15:37,7/13/2016 16:45,68.68333333,15,7/13/2016,Wednesday
4673,City,96,Trip Completed,7/14/2016 12:35,7/14/2016 13:44,68.65,12,7/14/2016,Thursday
3703,Airport,207,Trip Completed,7/13/2016 19:42,7/13/2016 20:50,68.61666667,19,7/13/2016,Wednesday
5682,City,41,Trip Completed,7/15/2016 7:16,7/15/2016 8:24,68.6,7,7/15/2016,Friday
5724,City,46,Trip Completed,7/15/2016 7:40,7/15/2016 8:48,68.6,7,7/15/2016,Friday
5521,Airport,186,Trip Completed,7/15/2016 5:19,7/15/2016 6:27,68.6,5,7/15/2016,Friday
4043,City,254,Trip Completed,7/14/2016 0:42,7/14/2016 1:51,68.58333333,0,7/14/2016,Thursday
5734,City,201,Trip Completed,7/15/2016 7:44,7/15/2016 8:53,68.5,7,7/15/2016,Friday
5790,Airport,85,Trip Completed,7/15/2016 8:31,7/15/2016 9:40,68.46666667,8,7/15/2016,Friday
4735,City,39,Trip Completed,7/14/2016 14:43,7/14/2016 15:51,68.45,14,7/14/2016,Thursday
4481,City,299,Trip Completed,7/14/2016 8:46,7/14/2016 9:54,68.43333333,8,7/14/2016,Thursday
3908,Airport,50,Trip Completed,7/13/2016 22:07,7/13/2016 23:15,68.4,22,7/13/2016,Wednesday
4274,City,96,Trip Completed,7/14/2016 6:18,7/14/2016 7:27,68.35,6,7/14/2016,Thursday
6192,Airport,138,Trip Completed,7/15/2016 17:12,7/15/2016 18:20,68.33333333,17,7/15/2016,Friday
3142,Airport,172,Trip Completed,7/13/2016 8:50,7/13/2016 9:59,68.33333333,8,7/13/2016,Wednesday
5737,City,197,Trip Completed,7/15/2016 7:49,7/15/2016 8:58,68.25,7,7/15/2016,Friday
5901,City,214,Trip Completed,7/15/2016 9:53,7/15/2016 11:01,68.23333333,9,7/15/2016,Friday
3358,City,45,Trip Completed,7/13/2016 13:30,7/13/2016 14:38,68.21666667,13,7/13/2016,Wednesday
5907,Airport,170,Trip Completed,7/15/2016 9:56,7/15/2016 11:04,68.13333333,9,7/15/2016,Friday
3337,Airport,156,Trip Completed,7/13/2016 12:42,7/13/2016 13:50,68.11666667,12,7/13/2016,Wednesday
4511,Airport,289,Trip Completed,7/14/2016 9:10,7/14/2016 10:18,68.11666667,9,7/14/2016,Thursday
5740,Airport,105,Trip Completed,7/15/2016 7:50,7/15/2016 8:58,68.06666667,7,7/15/2016,Friday
3651,City,119,Trip Completed,7/13/2016 19:13,7/13/2016 20:21,68.06666667,19,7/13/2016,Wednesday
2437,City,12,Trip Completed,12/7/2016 20:18,12/7/2016 21:26,68,20,12/7/2016,Wednesday
357,Airport,24,Trip Completed,11/7/2016 8:00,11/7/2016 9:08,68,8,11/7/2016,Monday
2457,Airport,92,Trip Completed,12/7/2016 20:31,12/7/2016 21:39,68,20,12/7/2016,Wednesday
2499,Airport,123,Trip Completed,12/7/2016 20:55,12/7/2016 22:03,68,20,12/7/2016,Wednesday
504,City,127,Trip Completed,11/7/2016 9:40,11/7/2016 10:48,68,9,11/7/2016,Monday
2118,Airport,138,Trip Completed,12/7/2016 16:41,12/7/2016 17:49,68,16,12/7/2016,Wednesday
1865,Airport,139,Trip Completed,12/7/2016 9:50,12/7/2016 10:58,68,9,12/7/2016,Wednesday
2009,City,154,Trip Completed,12/7/2016 13:25,12/7/2016 14:33,68,13,12/7/2016,Wednesday
680,City,160,Trip Completed,11/7/2016 13:30,11/7/2016 14:38,68,13,11/7/2016,Monday
2276,Airport,168,Trip Completed,12/7/2016 18:38,12/7/2016 19:46,68,18,12/7/2016,Wednesday
512,Airport,194,Trip Completed,11/7/2016 9:47,11/7/2016 10:55,68,9,11/7/2016,Monday
1890,City,212,Trip Completed,12/7/2016 10:08,12/7/2016 11:16,68,10,12/7/2016,Wednesday
2511,City,213,Trip Completed,12/7/2016 21:07,12/7/2016 22:15,68,21,12/7/2016,Wednesday
1414,Airport,220,Trip Completed,12/7/2016 3:25,12/7/2016 4:33,68,3,12/7/2016,Wednesday
1175,City,246,Trip Completed,11/7/2016 20:57,11/7/2016 22:05,68,20,11/7/2016,Monday
2591,City,251,Trip Completed,12/7/2016 21:49,12/7/2016 22:57,68,21,12/7/2016,Wednesday
1129,Airport,256,Trip Completed,11/7/2016 20:27,11/7/2016 21:35,68,20,11/7/2016,Monday
1724,City,271,Trip Completed,12/7/2016 8:19,12/7/2016 9:27,68,8,12/7/2016,Wednesday
1714,Airport,272,Trip Completed,12/7/2016 8:14,12/7/2016 9:22,68,8,12/7/2016,Wednesday
3215,Airport,162,Trip Completed,7/13/2016 9:49,7/13/2016 10:57,67.96666667,9,7/13/2016,Wednesday
3074,City,119,Trip Completed,7/13/2016 8:03,7/13/2016 9:11,67.95,8,7/13/2016,Wednesday
3411,Airport,141,Trip Completed,7/13/2016 15:28,7/13/2016 16:36,67.95,15,7/13/2016,Wednesday
3917,City,183,Trip Completed,7/13/2016 22:15,7/13/2016 23:23,67.95,22,7/13/2016,Wednesday
3584,Airport,124,Trip Completed,7/13/2016 18:29,7/13/2016 19:37,67.9,18,7/13/2016,Wednesday
4902,City,218,Trip Completed,7/14/2016 18:03,7/14/2016 19:11,67.86666667,18,7/14/2016,Thursday
2702,City,120,Trip Completed,7/13/2016 1:12,7/13/2016 2:20,67.81666667,1,7/13/2016,Wednesday
3380,Airport,236,Trip Completed,7/13/2016 14:23,7/13/2016 15:31,67.78333333,14,7/13/2016,Wednesday
5666,Airport,12,Trip Completed,7/15/2016 7:04,7/15/2016 8:12,67.7,7,7/15/2016,Friday
2851,Airport,104,Trip Completed,7/13/2016 5:31,7/13/2016 6:39,67.66666667,5,7/13/2016,Wednesday
6250,City,228,Trip Completed,7/15/2016 17:59,7/15/2016 19:07,67.65,17,7/15/2016,Friday
3594,City,266,Trip Completed,7/13/2016 18:31,7/13/2016 19:39,67.63333333,18,7/13/2016,Wednesday
6392,Airport,84,Trip Completed,7/15/2016 19:24,7/15/2016 20:31,67.6,19,7/15/2016,Friday
6113,City,87,Trip Completed,7/15/2016 15:15,7/15/2016 16:22,67.6,15,7/15/2016,Friday
4631,Airport,179,Trip Completed,7/14/2016 11:16,7/14/2016 12:24,67.6,11,7/14/2016,Thursday
5184,City,84,Trip Completed,7/14/2016 20:42,7/14/2016 21:49,67.53333333,20,7/14/2016,Thursday
3300,Airport,127,Trip Completed,7/13/2016 11:42,7/13/2016 12:50,67.53333333,11,7/13/2016,Wednesday
6006,Airport,188,Trip Completed,7/15/2016 12:17,7/15/2016 13:25,67.53333333,12,7/15/2016,Friday
4515,City,232,Trip Completed,7/14/2016 9:16,7/14/2016 10:23,67.51666667,9,7/14/2016,Thursday
3834,City,214,Trip Completed,7/13/2016 21:21,7/13/2016 22:29,67.5,21,7/13/2016,Wednesday
4626,City,245,Trip Completed,7/14/2016 11:10,7/14/2016 12:17,67.5,11,7/14/2016,Thursday
5987,City,163,Trip Completed,7/15/2016 11:42,7/15/2016 12:49,67.41666667,11,7/15/2016,Friday
5752,City,180,Trip Completed,7/15/2016 8:02,7/15/2016 9:09,67.35,8,7/15/2016,Friday
6232,City,258,Trip Completed,7/15/2016 17:44,7/15/2016 18:52,67.31666667,17,7/15/2016,Friday
